case_id,db_id,variant,question,search_expressions,mode,expected_tables,retrieved_tables_top5,table_recall_at_5,expected_columns,retrieved_columns_top10,column_recall_at_10,actual_sql,used_tables,used_columns,sql_uses_expected_tables,sql_uses_expected_columns,query_execution_success,task_solved,latency_ms,retrieval_latency_ms,embedding_build_time_ms,vector_available,step_count,db_search_call_count,failure_class,failure_reason
spider_poker_player_195,poker_player,hybrid,What are the names of poker players whose earnings is higher than 300000?,"[""poker player earnings"", ""player name"", ""earnings > 300000"", ""poker_player""]",ai-assisted-retrieval,"[""people"", ""poker_player""]","[""poker_player""]",False,"[""people.name"", ""people.people_id"", ""poker_player.earnings"", ""poker_player.people_id""]","[""poker_player.earnings"", ""poker_player.poker_player_id"", ""poker_player.best_finish"", ""poker_player.money_rank"", ""poker_player.final_table_made"", ""poker_player.people_id"", ""people.height"", ""people.people_id""]",False,,[],[],False,False,False,False,2821,2822.99,10.68,True,7,4,retrieval_miss,missing expected tables in retrieval: people
spider_voter_1_196,voter_1,hybrid,How many states are there?,"[""states"", ""state count"", ""number of states"", ""state""]",ai-assisted-retrieval,"[""area_code_state""]","[""area_code_state"", ""votes""]",True,[],"[""area_code_state.state"", ""votes.state"", ""area_code_state.area_code"", ""votes.phone_number"", ""votes.contestant_number"", ""contestants.contestant_number"", ""votes.vote_id""]",True,,[],[],False,True,False,False,2911,2913.667,11.364,True,7,4,none,
spider_voter_1_197,voter_1,hybrid,"List the contestant numbers and names, ordered by contestant name descending.","[""contestant number name"", ""contestant name descending"", ""contestant_num contestant_name"", ""voter contestant""]",ai-assisted-retrieval,"[""contestants""]","[""contestants"", ""votes""]",True,"[""contestants.contestant_name"", ""contestants.contestant_number""]","[""contestants.contestant_name"", ""contestants.contestant_number"", ""votes.contestant_number"", ""votes.phone_number"", ""votes.vote_id""]",True,,[],[],False,False,False,False,2913,2914.704,10.988,True,7,4,none,
spider_voter_1_198,voter_1,hybrid,"List the vote ids, phone numbers and states of all votes.","[""vote id phone number state"", ""votes phone states"", ""vote_id phone_number state"", ""voter contact info location""]",ai-assisted-retrieval,"[""votes""]","[""votes"", ""area_code_state""]",True,"[""votes.phone_number"", ""votes.state"", ""votes.vote_id""]","[""votes.phone_number"", ""votes.state"", ""votes.vote_id"", ""votes.contestant_number"", ""area_code_state.state"", ""votes.created"", ""area_code_state.area_code"", ""contestants.contestant_number""]",True,,[],[],False,False,False,False,2998,3000.305,12.1,True,7,4,none,
spider_voter_1_199,voter_1,hybrid,What are the maximum and minimum values of area codes?,"[""area code"", ""area_codes"", ""max min area"", ""area_code""]",ai-assisted-retrieval,"[""area_code_state""]","[""area_code_state"", ""votes"", ""contestants""]",True,"[""area_code_state.area_code""]","[""area_code_state.area_code"", ""area_code_state.state"", ""votes.phone_number"", ""contestants.contestant_number"", ""votes.contestant_number"", ""votes.state"", ""contestants.contestant_name""]",True,,[],[],False,False,False,False,3017,3019.219,11.755,True,7,4,none,
spider_voter_1_200,voter_1,hybrid,What is last date created of votes from the state 'CA'?,"[""last date created"", ""votes CA"", ""state CA"", ""vote_date""]",ai-assisted-retrieval,"[""votes""]","[""votes""]",True,"[""votes.created"", ""votes.state""]","[""votes.state"", ""votes.created"", ""votes.contestant_number"", ""votes.vote_id"", ""votes.phone_number"", ""contestants.contestant_number"", ""area_code_state.state""]",True,,[],[],False,False,False,False,2996,2999.074,12.347,True,7,4,none,
spider_voter_1_201,voter_1,hybrid,What are the names of the contestants whose names are not 'Jessie Alloway',"[""contestant name"", ""contestants"", ""name"", ""Jessie Alloway""]",ai-assisted-retrieval,"[""contestants""]","[""contestants"", ""votes""]",True,"[""contestants.contestant_name""]","[""contestants.contestant_name"", ""contestants.contestant_number"", ""votes.contestant_number"", ""votes.phone_number"", ""votes.vote_id"", ""votes.state"", ""votes.created"", ""area_code_state.area_code""]",True,,[],[],False,False,False,False,2783,2785.577,11.344,True,7,4,none,
spider_voter_1_202,voter_1,hybrid,What are the distinct states and create time of all votes?,"[""states"", ""create time"", ""votes"", ""state""]",ai-assisted-retrieval,"[""votes""]","[""votes"", ""area_code_state""]",True,"[""votes.created"", ""votes.state""]","[""votes.state"", ""votes.vote_id"", ""votes.phone_number"", ""area_code_state.state"", ""votes.created"", ""votes.contestant_number"", ""area_code_state.area_code""]",True,,[],[],False,False,False,False,3064,3065.605,10.55,True,7,4,none,
spider_voter_1_203,voter_1,hybrid,What are the contestant numbers and names of the contestants who had at least two votes?,"[""contestant number name vote"", ""contestant votes count"", ""contestant_id contestant_name"", ""vote_count >= 2""]",ai-assisted-retrieval,"[""contestants"", ""votes""]","[""votes"", ""contestants""]",True,"[""contestants.contestant_name"", ""contestants.contestant_number"", ""votes.contestant_number""]","[""votes.contestant_number"", ""contestants.contestant_name"", ""contestants.contestant_number"", ""votes.vote_id"", ""votes.phone_number"", ""votes.state"", ""votes.created""]",True,,[],[],False,False,False,False,3146,3148.672,13.184,True,7,4,none,
spider_voter_1_204,voter_1,hybrid,"Of all the contestants who got voted, what is the contestant number and name of the contestant who got least votes?","[""contestant number name votes"", ""contestant vote count"", ""least voted contestant"", ""voter_1 contestant votes""]",ai-assisted-retrieval,"[""contestants"", ""votes""]","[""contestants"", ""votes""]",True,"[""contestants.contestant_name"", ""contestants.contestant_number"", ""votes.contestant_number""]","[""votes.contestant_number"", ""contestants.contestant_number"", ""contestants.contestant_name"", ""votes.vote_id"", ""votes.phone_number"", ""votes.created"", ""votes.state""]",True,,[],[],False,False,False,False,2949,2950.747,11.864,True,7,4,none,
spider_voter_1_205,voter_1,hybrid,What are the number of votes from state 'NY' or 'CA'?,"[""votes"", ""state"", ""NY"", ""CA""]",ai-assisted-retrieval,"[""votes""]","[""area_code_state"", ""votes""]",True,"[""votes.state""]","[""votes.state"", ""area_code_state.state"", ""area_code_state.area_code"", ""votes.contestant_number"", ""votes.phone_number"", ""votes.vote_id"", ""votes.created""]",True,,[],[],False,False,False,False,2959,2960.991,13.033,True,7,4,none,
spider_voter_1_206,voter_1,hybrid,How many contestants did not get voted?,"[""contestant"", ""vote"", ""voted"", ""not voted""]",ai-assisted-retrieval,"[""contestants"", ""votes""]","[""votes""]",False,[],"[""votes.vote_id"", ""votes.contestant_number"", ""votes.state"", ""votes.phone_number"", ""contestants.contestant_name"", ""votes.created"", ""contestants.contestant_number""]",True,,[],[],False,True,False,False,2798,2800.505,12.25,True,7,4,retrieval_miss,missing expected tables in retrieval: contestants
spider_voter_1_207,voter_1,hybrid,What is the area code in which the most voters voted?,"[""area code"", ""voter count"", ""voters by area"", ""phone_area_code""]",ai-assisted-retrieval,"[""area_code_state"", ""votes""]","[""area_code_state"", ""votes""]",True,"[""area_code_state.area_code"", ""area_code_state.state"", ""votes.state""]","[""area_code_state.area_code"", ""area_code_state.state"", ""votes.phone_number"", ""votes.contestant_number"", ""votes.state"", ""contestants.contestant_number"", ""votes.vote_id""]",True,,[],[],False,False,False,False,2889,2891.512,12.364,True,7,4,none,
spider_voter_1_208,voter_1,hybrid,"What are the create dates, states, and phone numbers of the votes that were for the contestant named 'Tabatha Gehling'?","[""create date"", ""state"", ""phone number"", ""Tabatha Gehling""]",ai-assisted-retrieval,"[""contestants"", ""votes""]","[""votes"", ""contestants""]",True,"[""contestants.contestant_name"", ""contestants.contestant_number"", ""votes.contestant_number"", ""votes.created"", ""votes.phone_number"", ""votes.state""]","[""votes.phone_number"", ""contestants.contestant_number"", ""votes.contestant_number"", ""area_code_state.area_code"", ""contestants.contestant_name"", ""votes.state"", ""votes.created""]",True,,[],[],False,False,False,False,2755,2757.062,10.412,True,7,4,none,
spider_voter_1_209,voter_1,hybrid,List the area codes in which voters voted both for the contestant 'Tabatha Gehling' and the contestant 'Kelly Clauss'.,"[""area code"", ""voter"", ""contestant"", ""Tabatha Gehling""]",ai-assisted-retrieval,"[""area_code_state"", ""contestants"", ""votes""]","[""votes"", ""contestants""]",False,"[""area_code_state.area_code"", ""area_code_state.state"", ""contestants.contestant_name"", ""contestants.contestant_number"", ""votes.contestant_number"", ""votes.state""]","[""contestants.contestant_number"", ""votes.contestant_number"", ""votes.phone_number"", ""contestants.contestant_name"", ""votes.vote_id"", ""votes.state"", ""area_code_state.area_code""]",False,,[],[],False,False,False,False,2854,2855.96,10.356,True,7,4,retrieval_miss,missing expected tables in retrieval: area_code_state
spider_voter_1_210,voter_1,hybrid,Return the names of the contestants whose names contain the substring 'Al' .,"[""contestant"", ""name"", ""Al"", ""contestants""]",ai-assisted-retrieval,"[""contestants""]","[""contestants"", ""votes""]",True,"[""contestants.%al%"", ""contestants.contestant_name""]","[""contestants.contestant_name"", ""contestants.contestant_number"", ""votes.contestant_number"", ""votes.phone_number"", ""votes.state"", ""votes.vote_id"", ""area_code_state.area_code""]",False,,[],[],False,False,False,False,2953,2954.53,12.461,True,7,4,retrieval_miss,task not solved
spider_world_1_211,world_1,hybrid,What are the names of all the countries that became independent after 1950?,"[""independent year"", ""country name"", ""independence date"", ""countries after 1950""]",ai-assisted-retrieval,"[""country""]","[""country""]",True,"[""country.indepyear"", ""country.name""]","[""country.headofstate"", ""country.governmentform"", ""country.lifeexpectancy"", ""country.capital"", ""country.code"", ""country.code2"", ""country.population"", ""country.gnp""]",False,,[],[],False,False,False,False,3069,3073.007,20.233,True,7,4,retrieval_miss,task not solved
spider_world_1_212,world_1,hybrid,Give the names of the nations that were founded after 1950.,"[""nations founded after 1950"", ""nation name founded year"", ""countries independence year"", ""country_name founding_year""]",ai-assisted-retrieval,"[""country""]","[""country""]",True,"[""country.indepyear"", ""country.name""]","[""country.indepyear"", ""country.headofstate"", ""country.lifeexpectancy"", ""country.governmentform"", ""country.capital"", ""country.population"", ""country.gnpold"", ""country.gnp"", ""country.continent""]",False,,[],[],False,False,False,False,2813,2815.532,16.31,True,7,4,retrieval_miss,task not solved
spider_world_1_213,world_1,hybrid,How many countries have a republic as their form of government?,"[""republic"", ""government form"", ""country"", ""form_of_government""]",ai-assisted-retrieval,"[""country""]","[""country"", ""countrylanguage""]",True,"[""country.governmentform"", ""country.republic""]","[""country.governmentform"", ""country.headofstate"", ""countrylanguage.isofficial"", ""country.capital"", ""country.indepyear"", ""country.code"", ""country.gnpold"", ""country.population""]",False,,[],[],False,False,False,False,2860,2863.233,16.531,True,7,4,retrieval_miss,task not solved
spider_world_1_214,world_1,hybrid,How many countries have governments that are republics?,"[""republic"", ""government"", ""country"", ""govt_type""]",ai-assisted-retrieval,"[""country""]","[""country"", ""countrylanguage""]",True,"[""country.governmentform"", ""country.republic""]","[""country.governmentform"", ""country.headofstate"", ""countrylanguage.isofficial"", ""country.capital"", ""country.gnpold"", ""country.indepyear"", ""country.code"", ""country.code2""]",False,,[],[],False,False,False,False,2788,2790.817,14.671,True,7,4,retrieval_miss,task not solved
spider_world_1_215,world_1,hybrid,What is the total surface area of the countries in the Caribbean region?,"[""Caribbean region surface area"", ""countries surface_area"", ""region Caribbean"", ""total surface area""]",ai-assisted-retrieval,"[""country""]","[""country""]",True,"[""country.caribbean"", ""country.region"", ""country.surfacearea""]","[""country.surfacearea"", ""country.region"", ""country.continent"", ""country.population"", ""country.capital"", ""country.lifeexpectancy"", ""country.governmentform""]",False,,[],[],False,False,False,False,2796,2798.7,20.803,True,7,4,retrieval_miss,task not solved
spider_world_1_216,world_1,hybrid,How much surface area do the countires in the Carribean cover together?,"[""Caribbean surface area"", ""country area"", ""region countries area sum"", ""Carribean countries""]",ai-assisted-retrieval,"[""country""]","[""country""]",True,"[""country.caribbean"", ""country.region"", ""country.surfacearea""]","[""country.surfacearea"", ""country.code"", ""country.region"", ""country.continent"", ""country.capital"", ""country.population"", ""country.governmentform"", ""country.code2""]",False,,[],[],False,False,False,False,3189,3193.794,21.424,True,7,4,retrieval_miss,task not solved
spider_world_1_217,world_1,hybrid,Which continent is Anguilla in?,"[""Anguilla continent"", ""country continent"", ""continent name"", ""Anguilla location""]",ai-assisted-retrieval,"[""country""]","[""country""]",True,"[""country.anguilla"", ""country.continent"", ""country.name""]","[""country.continent"", ""country.capital"", ""country.region"", ""country.surfacearea"", ""country.governmentform"", ""country.code"", ""country.headofstate"", ""country.gnpold"", ""country.code2""]",False,,[],[],False,False,False,False,2874,2877.104,16.591,True,7,4,retrieval_miss,task not solved
spider_world_1_218,world_1,hybrid,What is the continent name which Anguilla belongs to?,"[""Anguilla continent"", ""country continent"", ""continent name"", ""Anguilla country""]",ai-assisted-retrieval,"[""country""]","[""country""]",True,"[""country.anguilla"", ""country.continent"", ""country.name""]","[""country.continent"", ""country.capital"", ""country.code"", ""country.governmentform"", ""country.gnpold"", ""country.code2"", ""country.headofstate"", ""country.surfacearea"", ""country.lifeexpectancy""]",False,,[],[],False,False,False,False,2961,2963.6,14.968,True,7,4,retrieval_miss,task not solved
spider_world_1_219,world_1,hybrid,Which region is the city Kabul located in?,"[""Kabul region"", ""city region"", ""region city"", ""Kabul city""]",ai-assisted-retrieval,"[""city"", ""country""]","[""city"", ""country""]",True,"[""city.countrycode"", ""city.name"", ""country.code""]","[""city.district"", ""city.countrycode"", ""city.population"", ""country.capital"", ""country.surfacearea"", ""country.governmentform"", ""country.population"", ""country.code""]",False,,[],[],False,False,False,False,2768,2771.66,18.625,True,7,4,retrieval_miss,task not solved
spider_world_1_220,world_1,hybrid,What region is Kabul in?,"[""Kabul region"", ""cities region"", ""country region"", ""city region""]",ai-assisted-retrieval,"[""city"", ""country""]","[""country"", ""city""]",True,"[""city.countrycode"", ""city.name"", ""country.code""]","[""country.region"", ""city.countrycode"", ""country.capital"", ""country.surfacearea"", ""country.continent"", ""country.code"", ""country.governmentform"", ""country.population""]",False,,[],[],False,False,False,False,2937,2940.046,17.043,True,7,4,retrieval_miss,task not solved
spider_world_1_221,world_1,hybrid,Which language is the most popular in Aruba?,"[""language"", ""Aruba"", ""most popular"", ""countrylanguage""]",ai-assisted-retrieval,"[""country"", ""countrylanguage""]","[""countrylanguage"", ""country""]",True,"[""country.code"", ""country.name"", ""countrylanguage.countrycode"", ""countrylanguage.language""]","[""countrylanguage.isofficial"", ""country.governmentform"", ""countrylanguage.percentage"", ""country.code"", ""countrylanguage.countrycode"", ""country.capital"", ""country.code2"", ""country.gnpold""]",False,,[],[],False,False,False,False,2813,2817.131,22.275,True,7,4,retrieval_miss,task not solved
spider_world_1_222,world_1,hybrid,What language is predominantly spoken in Aruba?,"[""language"", ""Aruba"", ""spoken"", ""country language""]",ai-assisted-retrieval,"[""country"", ""countrylanguage""]","[""countrylanguage"", ""country""]",True,"[""country.code"", ""country.name"", ""countrylanguage.countrycode"", ""countrylanguage.language""]","[""countrylanguage.isofficial"", ""countrylanguage.countrycode"", ""country.code"", ""countrylanguage.percentage"", ""country.governmentform"", ""country.code2"", ""country.capital"", ""country.gnpold""]",False,,[],[],False,False,False,False,2770,2771.848,23.221,True,7,4,retrieval_miss,task not solved
spider_world_1_223,world_1,hybrid,What are the population and life expectancies in Brazil?,"[""Brazil population life expectancy"", ""country population life_expectancy"", ""world countries demographics"", ""Brazil pop life_exp""]",ai-assisted-retrieval,"[""country""]","[""country"", ""city""]",True,"[""country.brazil"", ""country.lifeexpectancy"", ""country.name"", ""country.population""]","[""country.population"", ""city.population"", ""country.lifeexpectancy"", ""country.indepyear"", ""country.gnp"", ""country.gnpold"", ""country.surfacearea""]",False,,[],[],False,False,False,False,2851,2854.45,18.479,True,7,4,retrieval_miss,task not solved
spider_world_1_224,world_1,hybrid,Give me Brazil’s population and life expectancies.,"[""Brazil population"", ""life expectancy"", ""country population"", ""life_expectancy""]",ai-assisted-retrieval,"[""country""]","[""country"", ""city""]",True,"[""country.brazil"", ""country.lifeexpectancy"", ""country.name"", ""country.population""]","[""country.population"", ""city.population"", ""country.lifeexpectancy"", ""country.gnpold"", ""country.indepyear"", ""country.gnp"", ""country.capital""]",False,,[],[],False,False,False,False,2795,2797.502,15.849,True,7,4,retrieval_miss,task not solved
spider_world_1_225,world_1,hybrid,What are the region and population of Angola?,"[""Angola region population"", ""countries region population"", ""Angola country table"", ""region pop""]",ai-assisted-retrieval,"[""country""]","[""country"", ""countrylanguage""]",True,"[""country.angola"", ""country.name"", ""country.population"", ""country.region""]","[""country.population"", ""country.continent"", ""country.gnpold"", ""country.capital"", ""country.surfacearea"", ""country.governmentform"", ""country.headofstate"", ""country.region""]",False,,[],[],False,False,False,False,2858,2861.854,17.702,True,7,4,retrieval_miss,task not solved
spider_orchestra_226,orchestra,hybrid,How many conductors are there?,"[""conductors"", ""conductor count"", ""person conductor"", ""role conductor""]",ai-assisted-retrieval,"[""conductor""]","[""conductor"", ""orchestra""]",True,[],"[""conductor.conductor_id"", ""orchestra.conductor_id"", ""conductor.name"", ""conductor.age"", ""conductor.nationality"", ""conductor.year_of_work"", ""orchestra.major_record_format"", ""orchestra.record_company""]",True,,[],[],False,True,False,False,2762,2766.255,17.229,True,7,4,none,
spider_orchestra_227,orchestra,hybrid,Count the number of conductors.,"[""conductor"", ""conductors"", ""count conductor"", ""conductor_id""]",ai-assisted-retrieval,"[""conductor""]","[""conductor"", ""orchestra""]",True,[],"[""conductor.conductor_id"", ""orchestra.conductor_id"", ""conductor.name"", ""conductor.nationality"", ""conductor.age"", ""conductor.year_of_work"", ""orchestra.major_record_format"", ""performance.orchestra_id""]",True,,[],[],False,True,False,False,2829,2832.38,19.793,True,7,4,none,
spider_orchestra_228,orchestra,hybrid,List the names of conductors in ascending order of age.,"[""conductor name age"", ""conductors"", ""age ascending"", ""conductor""]",ai-assisted-retrieval,"[""conductor""]","[""conductor"", ""orchestra""]",True,"[""conductor.age"", ""conductor.name""]","[""conductor.age"", ""conductor.nationality"", ""conductor.year_of_work"", ""orchestra.major_record_format"", ""orchestra.year_of_founded"", ""conductor.conductor_id"", ""conductor.name"", ""orchestra.conductor_id""]",True,,[],[],False,False,False,False,2718,2720.506,19.839,True,7,4,none,
spider_orchestra_229,orchestra,hybrid,"What are the names of conductors, ordered by age?","[""conductor name age"", ""conductors"", ""conductor age order"", ""name conductor""]",ai-assisted-retrieval,"[""conductor""]","[""conductor"", ""orchestra""]",True,"[""conductor.age"", ""conductor.name""]","[""conductor.conductor_id"", ""conductor.name"", ""conductor.age"", ""orchestra.conductor_id"", ""conductor.nationality"", ""conductor.year_of_work"", ""orchestra.major_record_format"", ""orchestra.record_company""]",True,,[],[],False,False,False,False,2754,2757.332,22.04,True,7,4,none,
spider_orchestra_230,orchestra,hybrid,"What are the names of conductors whose nationalities are not ""USA""?","[""conductor nationality"", ""conductor name"", ""not USA"", ""conductors""]",ai-assisted-retrieval,"[""conductor""]","[""conductor"", ""orchestra""]",True,"[""conductor.name"", ""conductor.nationality""]","[""conductor.nationality"", ""conductor.age"", ""conductor.year_of_work"", ""orchestra.major_record_format"", ""orchestra.record_company"", ""orchestra.year_of_founded"", ""orchestra.orchestra""]",False,,[],[],False,False,False,False,2790,2793.343,19.878,True,7,4,retrieval_miss,task not solved
spider_orchestra_231,orchestra,hybrid,"Return the names of conductors that do not have the nationality ""USA"".","[""conductor nationality"", ""conductors not USA"", ""conductor name nationality"", ""conductor country""]",ai-assisted-retrieval,"[""conductor""]","[""conductor"", ""orchestra""]",True,"[""conductor.name"", ""conductor.nationality""]","[""conductor.nationality"", ""conductor.conductor_id"", ""conductor.name"", ""orchestra.conductor_id"", ""conductor.age"", ""conductor.year_of_work"", ""orchestra.major_record_format""]",True,,[],[],False,False,False,False,2820,2822.945,21.812,True,7,4,none,
spider_orchestra_232,orchestra,hybrid,What are the record companies of orchestras in descending order of years in which they were founded?,"[""record company orchestra founded year"", ""orchestra record_company founded_year"", ""record_companies orchestras founded descending"", ""orchestra label founding date""]",ai-assisted-retrieval,"[""orchestra""]","[""orchestra""]",True,"[""orchestra.record_company"", ""orchestra.year_of_founded""]","[""orchestra.orchestra"", ""orchestra.year_of_founded"", ""orchestra.orchestra_id"", ""orchestra.record_company"", ""performance.orchestra_id"", ""orchestra.major_record_format"", ""orchestra.conductor_id"", ""conductor.year_of_work""]",True,,[],[],False,False,False,False,2841,2843.494,17.61,True,7,4,none,
spider_orchestra_233,orchestra,hybrid,"Return the record companies of orchestras, sorted descending by the years in which they were founded.","[""record company orchestra"", ""founded year orchestra"", ""orchestra record_company founded"", ""orchestra company year""]",ai-assisted-retrieval,"[""orchestra""]","[""orchestra""]",True,"[""orchestra.record_company"", ""orchestra.year_of_founded""]","[""orchestra.year_of_founded"", ""orchestra.orchestra"", ""orchestra.record_company"", ""orchestra.orchestra_id"", ""performance.orchestra_id"", ""orchestra.major_record_format"", ""orchestra.conductor_id"", ""conductor.year_of_work""]",True,,[],[],False,False,False,False,2915,2917.361,15.745,True,7,4,none,
spider_orchestra_234,orchestra,hybrid,What is the average attendance of shows?,"[""average attendance"", ""shows attendance"", ""attendance"", ""avg attendance""]",ai-assisted-retrieval,"[""show""]","[""show"", ""conductor""]",True,"[""show.attendance""]","[""show.attendance"", ""show.performance_id"", ""show.show_id"", ""conductor.age"", ""performance.share"", ""show.if_first_show"", ""performance.performance_id""]",True,,[],[],False,False,False,False,2838,2841.312,17.19,True,7,4,none,
spider_orchestra_235,orchestra,hybrid,Return the average attendance across all shows.,"[""average attendance"", ""attendance"", ""shows"", ""avg""]",ai-assisted-retrieval,"[""show""]","[""show"", ""conductor""]",True,"[""show.attendance""]","[""show.attendance"", ""show.performance_id"", ""conductor.age"", ""show.show_id"", ""performance.share"", ""show.if_first_show"", ""performance.date"", ""performance.performance_id""]",True,,[],[],False,False,False,False,2887,2889.472,17.351,True,7,4,none,
spider_orchestra_236,orchestra,hybrid,"What are the maximum and minimum share of performances whose type is not ""Live final"".","[""performances type"", ""share min max"", ""Live final"", ""performance share""]",ai-assisted-retrieval,"[""performance""]","[""performance"", ""show""]",True,"[""performance.live final"", ""performance.share"", ""performance.type""]","[""performance.share"", ""performance.official_ratings_(millions)"", ""show.performance_id"", ""show.show_id"", ""performance.type"", ""performance.weekly_rank"", ""performance.date"", ""show.attendance""]",False,,[],[],False,False,False,False,2755,2757.53,19.888,True,7,4,retrieval_miss,task not solved
spider_orchestra_237,orchestra,hybrid,"Return the maximum and minimum shares for performances that do not have the type ""Live final"".","[""shares"", ""performance type"", ""Live final"", ""min max shares""]",ai-assisted-retrieval,"[""performance""]","[""performance"", ""show""]",True,"[""performance.live final"", ""performance.share"", ""performance.type""]","[""performance.share"", ""performance.official_ratings_(millions)"", ""show.performance_id"", ""performance.weekly_rank"", ""performance.type"", ""performance.performance_id"", ""show.attendance"", ""performance.date""]",False,,[],[],False,False,False,False,2926,2929.661,19.94,True,7,4,retrieval_miss,task not solved
spider_orchestra_238,orchestra,hybrid,How many different nationalities do conductors have?,"[""nationality"", ""conductor"", ""count distinct"", ""conductors nationality""]",ai-assisted-retrieval,"[""conductor""]","[""conductor"", ""orchestra""]",True,"[""conductor.nationality""]","[""conductor.nationality"", ""conductor.age"", ""conductor.year_of_work"", ""orchestra.conductor_id"", ""conductor.conductor_id"", ""orchestra.major_record_format"", ""orchestra.record_company"", ""orchestra.year_of_founded""]",True,,[],[],False,False,False,False,2984,2988.3,20.243,True,7,4,none,
spider_orchestra_239,orchestra,hybrid,Count the number of different nationalities of conductors.,"[""nationality"", ""conductor"", ""count distinct"", ""conductors""]",ai-assisted-retrieval,"[""conductor""]","[""conductor""]",True,"[""conductor.nationality""]","[""conductor.nationality"", ""conductor.age"", ""conductor.conductor_id"", ""conductor.year_of_work"", ""orchestra.conductor_id"", ""orchestra.major_record_format"", ""orchestra.record_company"", ""orchestra.year_of_founded""]",True,,[],[],False,False,False,False,2949,2952.131,18.923,True,7,4,none,
spider_orchestra_240,orchestra,hybrid,List names of conductors in descending order of years of work.,"[""conductor"", ""name year work"", ""conductors years descending"", ""conductor_name years_of_work""]",ai-assisted-retrieval,"[""conductor""]","[""conductor"", ""orchestra""]",True,"[""conductor.name"", ""conductor.year_of_work""]","[""conductor.year_of_work"", ""conductor.name"", ""conductor.conductor_id"", ""orchestra.conductor_id"", ""conductor.age"", ""conductor.nationality"", ""orchestra.year_of_founded""]",True,,[],[],False,False,False,False,2711,2714.11,19.827,True,7,4,none,
spider_network_1_241,network_1,hybrid,How many high schoolers are there?,"[""high schooler"", ""student"", ""grade level"", ""hs""]",ai-assisted-retrieval,"[""highschooler""]","[""highschooler"", ""friend"", ""likes""]",True,[],"[""highschooler.id"", ""highschooler.grade"", ""highschooler.name"", ""friend.student_id"", ""likes.student_id"", ""friend.friend_id"", ""likes.liked_id""]",True,,[],[],False,True,False,False,2802,2804.159,11.818,True,7,4,none,
spider_network_1_242,network_1,hybrid,Count the number of high schoolers.,"[""high schooler"", ""student grade level"", ""school grade"", ""hs student""]",ai-assisted-retrieval,"[""highschooler""]","[""highschooler"", ""friend""]",True,[],"[""highschooler.grade"", ""highschooler.id"", ""friend.student_id"", ""highschooler.name"", ""likes.student_id"", ""friend.friend_id"", ""likes.liked_id""]",True,,[],[],False,True,False,False,2790,2791.878,10.655,True,7,4,none,
spider_network_1_243,network_1,hybrid,Show the names and grades of each high schooler.,"[""high schooler"", ""name grade"", ""student name grade"", ""highschooler""]",ai-assisted-retrieval,"[""highschooler""]","[""highschooler"", ""friend""]",True,"[""highschooler.grade"", ""highschooler.name""]","[""highschooler.grade"", ""highschooler.name"", ""highschooler.id"", ""friend.student_id"", ""likes.student_id"", ""friend.friend_id"", ""likes.liked_id""]",True,,[],[],False,False,False,False,2898,2899.557,10.679,True,7,4,none,
spider_network_1_244,network_1,hybrid,What are the names and grades for each high schooler?,"[""high schooler"", ""name grade"", ""student name grade"", ""highschooler names grades""]",ai-assisted-retrieval,"[""highschooler""]","[""highschooler"", ""friend""]",True,"[""highschooler.grade"", ""highschooler.name""]","[""highschooler.grade"", ""highschooler.name"", ""highschooler.id"", ""friend.student_id"", ""likes.student_id"", ""friend.friend_id"", ""likes.liked_id""]",True,,[],[],False,False,False,False,2730,2731.125,8.433,True,7,4,none,
spider_network_1_245,network_1,hybrid,Show all the grades of the high schoolers.,"[""grades"", ""high schoolers"", ""student grades"", ""high_school""]",ai-assisted-retrieval,"[""highschooler""]","[""highschooler"", ""friend"", ""likes""]",True,"[""highschooler.grade""]","[""highschooler.grade"", ""highschooler.id"", ""likes.student_id"", ""highschooler.name"", ""friend.student_id"", ""friend.friend_id"", ""likes.liked_id""]",True,,[],[],False,False,False,False,3192,3193.389,10.975,True,7,4,none,
spider_network_1_246,network_1,hybrid,What is the grade of each high schooler?,"[""grade"", ""high schooler"", ""student grade"", ""school grade""]",ai-assisted-retrieval,"[""highschooler""]","[""highschooler"", ""friend""]",True,"[""highschooler.grade""]","[""highschooler.grade"", ""highschooler.id"", ""highschooler.name"", ""likes.student_id"", ""friend.student_id"", ""friend.friend_id"", ""likes.liked_id""]",True,,[],[],False,False,False,False,2914,2916.299,10.807,True,7,4,none,
spider_network_1_247,network_1,hybrid,What grade is Kyle in?,"[""grade"", ""Kyle"", ""student grade"", ""students""]",ai-assisted-retrieval,"[""highschooler""]","[""highschooler"", ""friend"", ""likes""]",True,"[""highschooler.grade"", ""highschooler.kyle"", ""highschooler.name""]","[""highschooler.grade"", ""likes.student_id"", ""highschooler.id"", ""friend.student_id"", ""highschooler.name"", ""likes.liked_id"", ""friend.friend_id""]",False,,[],[],False,False,False,False,2840,2843.161,10.834,True,7,4,retrieval_miss,task not solved
